544,-1244
545,-1245
546,-1246
547,-1247
548,-1248
549,-1249
550,-1250
551,-1251
552,-1252
553,-1253
554,-1254
555,-1255
556,-1256
557,-1257
558,-1258
559,-1259
560,-1260
561,-1261
562,-1262
563,-1263
564,-1264
565,-1265
566,-1266
567,-1267
568,-1268
569,-1269
570,-1270
571,-1271
572,-1272
573,-1273
574,-1274
575,-1275
576,-1276
577,-1277
578,-1278
579,-1279
580,-1280
581,-1281
582,-1282
583,-1283
584,-1284
585,-1285
586,-1286
587,-1287
588,-1288
589,-1289
590,-1290
591,-1291
592,-1292
593,-1293
594,-1294
595,-1295
596,-1296
597,-1297
598,-1298
599,-1299
600,-1300
601,-1301
602,-1302
603,-1303
604,-1304
605,-1305
606,-1306
607,-1307
608,-1308
609,-1309
610,-1310
611,-1311
612,-1312
613,-1313
614,-1314
615,-1315
616,-1316
617,-1317
618,-1318
619,-1319
620,-1320
621,-1321
622,-1322
623,-1323
624,-1324
625,-1325
626,-1326
627,-1327
628,-1328
629,-1329
630,-1330
631,-1331
632,-1332
633,-1333
634,-1334
635,-1335
636,-1336
637,-1337
638,-1338
639,-1339
640,-1340
641,-1341
642,-1342
643,-1343
644,-1344
645,-1345
646,-1346
647,-1347
648,-1348
649,-1349
650,-1350
651,-1351
652,-1352
653,-1353
654,-1354
655,-1355
656,-1356
657,-1357
658,-1358
659,-1359
660,-1360
661,-1361
662,-1362
663,-1363
664,-1364
665,-1365
666,-1366
667,-1367
668,-1368
669,-1369
670,-1370
671,-1371
672,-1372
673,-1373
674,-1374
675,-1375
676,-1376
677,-1377
678,-1378
679,-1379
680,-1380
681,-1381
682,-1382
683,-1383
684,-1384
685,-1385
686,-1386
687,-1387
688,-1388
689,-1389
690,-1390
691,-1391
692,-1392
693,-1393
694,-1394
695,-1395
696,-1396
697,-1397
698,-1398
699,-1399
700,-1400
701,-700
702,-700
703,-700
704,-700
705,-700
706,-700
707,-700
708,-700
709,-700
710,-700
711,-700
712,-700
713,-700
714,-700
715,-700
716,-700
717,-700
718,-700
719,-700
720,-700
721,-700
722,-700
723,-700
724,-700
725,-700
726,-700
727,-700
728,-700
729,-700
730,-700
731,-700
732,-700
733,-700
734,-700
735,-700
736,-700
737,-700
738,-700
739,-700
740,-700
741,-700
742,-700
743,-700
744,-700
745,-700
746,-700
747,-700
748,-700
749,-700
750,-700
751,-700
752,-700
753,-700
754,-700
755,-700
756,-700
757,-700
758,-700
759,-700
760,-700
761,-700
762,-700
763,-700
764,-700
765,-700
766,-700
767,-700
768,-700
769,-700
770,-700
771,-700
772,-700
773,-700
774,-700
775,-700
776,-700
777,-700
778,-700
779,-700
780,-700
781,-700
782,-700
783,-700
784,-700
785,-700
786,-700
787,-700
788,-700
789,-700
790,-700
791,-700
792,-700
793,-700
794,-700
795,-700
796,-700
797,-700
798,-700
799,-700
800,-700
801,-700
802,-700
803,-700
804,-700
805,-700
806,-700
807,-700
808,-700
809,-700
810,-700
811,-700
812,-700
813,-700
814,-700
815,-700
816,-700
817,-700
818,-700
819,-700
820,-700
821,-700
822,-700
823,-700
824,-700
825,-700
826,-700
827,-700
828,-700
829,-700
830,-700
831,-700
832,-700
833,-700
834,-700
835,-700
836,-700
837,-700
838,-700
839,-700
840,-700
841,-700
842,-700
843,-700
844,-700
845,-700
846,-700
847,-700
848,-700
849,-700
850,-700
851,-700
852,-700
853,-700
854,-700
855,-700
856,-700
857,-700
858,-700
859,-700
860,-700
861,-700
862,-700
863,-700
864,-700
865,-700
866,-700
867,-700
868,-700
869,-700
870,-700
871,-700
872,-700
873,-700
874,-700
875,-700
876,-700
877,-700
878,-700
879,-700
880,-700
881,-700
882,-700
883,-700
884,-700
885,-700
886,-700
887,-700
888,-700
889,-700
890,-700
891,-700
892,-700
893,-700
894,-700
895,-700
896,-700
897,-700
898,-700
899,-700
900,-700
901,-700
902,-700
903,-700
904,-700
905,-700
906,-700
907,-700
908,-700
909,-700
910,-700
911,-700
912,-700
913,-700
914,-700
915,-700
916,-700
917,-700
918,-700
919,-700
920,-700
921,-700
922,-700
923,-700
924,-700
925,-700
926,-700
927,-700
928,-700
929,-700
930,-700
931,-700
932,-700
933,-700
934,-700
935,-700
936,-700
937,-700
938,-700
939,-700
940,-700
941,-700
942,-700
943,-700
944,-700
945,-700
946,-700
947,-700
948,-700
949,-700
950,-700
951,-700
952,-700
953,-700
954,-700
955,-700
956,-700
957,-700
958,-700
959,-700
960,-700
961,-700
962,-700
963,-700
964,-700
965,-700
966,-700
967,-700
968,-700
969,-700
970,-700
971,-700
972,-700
973,-700
974,-700
975,-700
976,-700
977,-700
978,-700
979,-700
980,-700
981,-700
982,-700
983,-700
984,-700
985,-700
986,-700
987,-700
988,-700
989,-700
990,-700
991,-700
992,-700
993,-700
994,-700
995,-700
996,-700
997,-700
998,-700
999,-700
1000,-700
1001,-700
1002,-700
1003,-700
1004,-700
1005,-700
1006,-700
1007,-700
1008,-700
1009,-700
1010,-700
1011,-700
1012,-700
1013,-700
1014,-700
1015,-700
1016,-700
1017,-700
1018,-700
1019,-700
1020,-700
1021,-700
1022,-700
1023,-700
1024,-700
1025,-700
1026,-700
1027,-700
1028,-700
1029,-700
1030,-700
1031,-700
1032,-700
1033,-700
1034,-700
1035,-700
1036,-700
1037,-700
1038,-700
1039,-700
1040,-700
1041,-700
1042,-700
1043,-700
1044,-700
1045,-700
1046,-700
1047,-700
1048,-700
1049,-700
1050,-700
1051,-700
1052,-700
1053,-700
1054,-700
1055,-700
1056,-700
1057,-700
1058,-700
1059,-700
1060,-700
1061,-700
1062,-700
1063,-700
1064,-700
1065,-700
1066,-700
1067,-700
1068,-700
1069,-700
1070,-700
1071,-700
1072,-700
1073,-700
1074,-700
1075,-700
1076,-700
1077,-700
1078,-700
1079,-700
1080,-700
1081,-700
1082,-700
1083,-700
1084,-700
1085,-700
1086,-700
1087,-700
1088,-700
1089,-700
1090,-700
1091,-700
1092,-700
1093,-700
1094,-700
1095,-700
1096,-700
1097,-700
1098,-700
1099,-700
1100,-700
1101,-700
1102,-700
1103,-700
1104,-700
1105,-700
1106,-700
1107,-700
1108,-700
1109,-700
1110,-700
1111,-700
1112,-700
1113,-700
1114,-700
1115,-700
1116,-700
1117,-700
1118,-700
1119,-700
1120,-700
1121,-700
1122,-700
1123,-700
1124,-700
1125,-700
1126,-700
1127,-700
1128,-700
1129,-700
1130,-700
1131,-700
1132,-700
1133,-700
1134,-700
1135,-700
1136,-700
1137,-700
1138,-700
1139,-700
1140,-700
1141,-700
1142,-700
1143,-700
1144,-700
1145,-700
1146,-700
1147,-700
1148,-700
1149,-700
1150,-700
